# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416294973;-1;44.85;0.00;11.64;0.02;0.00;43.49
axle;60;1416294973;0;55.70;0.00;13.56;0.00;0.00;30.74
axle;60;1416294973;1;33.65;0.00;11.87;0.02;0.00;54.47
axle;60;1416294973;2;48.99;0.00;14.95;0.02;0.00;36.04
axle;60;1416294973;3;69.24;0.00;19.21;0.03;0.00;11.51
axle;60;1416294973;4;64.02;0.00;13.76;0.02;0.00;22.20
axle;60;1416294973;5;25.47;0.00;11.24;0.03;0.00;63.26
axle;60;1416294973;6;28.09;0.00;10.18;0.00;0.00;61.74
axle;60;1416294973;7;26.44;0.00;12.79;0.02;0.00;60.75
axle;60;1416294973;8;44.39;0.00;11.41;0.02;0.00;44.18
axle;60;1416294973;9;48.15;0.00;14.06;0.03;0.00;37.76
axle;60;1416294973;10;27.31;0.00;10.98;0.02;0.00;61.70
axle;60;1416294973;11;45.20;0.00;6.80;0.00;0.00;47.99
axle;60;1416294973;12;84.44;0.00;9.07;0.00;0.00;6.48
axle;60;1416294973;13;42.18;0.00;11.04;0.00;0.00;46.78
axle;60;1416294973;14;59.88;0.00;11.10;0.02;0.00;29.01
axle;60;1416294973;15;14.40;0.00;4.22;0.10;0.00;81.28
axle;60;1416295033;-1;43.24;0.00;12.76;0.00;0.00;44.00
axle;60;1416295033;0;28.69;0.00;11.42;0.00;0.00;59.89
axle;60;1416295033;1;41.86;0.00;15.80;0.00;0.00;42.34
axle;60;1416295033;2;65.35;0.00;11.54;0.00;0.00;23.11
axle;60;1416295033;3;39.37;0.00;16.80;0.00;0.00;43.83
axle;60;1416295033;4;49.31;0.00;18.59;0.00;0.00;32.10
axle;60;1416295033;5;62.68;0.00;12.15;0.00;0.00;25.16
axle;60;1416295033;6;59.34;0.00;13.56;0.00;0.00;27.10
axle;60;1416295033;7;24.78;0.00;13.27;0.00;0.00;61.95
axle;60;1416295033;8;52.16;0.00;10.40;0.00;0.00;37.44
axle;60;1416295033;9;44.05;0.00;15.10;0.00;0.00;40.85
axle;60;1416295033;10;55.77;0.00;11.41;0.00;0.00;32.82
axle;60;1416295033;11;42.54;0.00;12.85;0.00;0.00;44.61
axle;60;1416295033;12;58.86;0.00;10.84;0.00;0.00;30.30
axle;60;1416295033;13;33.43;0.00;8.90;0.00;0.00;57.67
axle;60;1416295033;14;27.57;0.00;15.86;0.00;0.00;56.57
axle;60;1416295033;15;6.04;0.00;5.64;0.00;0.00;88.32
axle;60;1416295093;-1;44.37;0.00;11.81;0.00;0.00;43.81
axle;60;1416295093;0;20.83;0.00;4.17;0.03;0.00;74.97
axle;60;1416295093;1;49.86;0.00;13.86;0.00;0.00;36.28
axle;60;1416295093;2;40.54;0.00;8.92;0.00;0.00;50.53
axle;60;1416295093;3;40.90;0.00;14.76;0.00;0.00;44.34
axle;60;1416295093;4;48.27;0.00;19.84;0.00;0.00;31.89
axle;60;1416295093;5;35.37;0.00;17.38;0.00;0.00;47.24
axle;60;1416295093;6;8.02;0.00;4.07;0.00;0.00;87.91
axle;60;1416295093;7;85.60;0.00;10.66;0.00;0.00;3.74
axle;60;1416295093;8;35.79;0.00;14.57;0.00;0.00;49.64
axle;60;1416295093;9;33.03;0.00;10.33;0.00;0.00;56.64
axle;60;1416295093;10;51.91;0.00;15.91;0.00;0.00;32.18
axle;60;1416295093;11;73.22;0.00;14.85;0.00;0.00;11.93
axle;60;1416295093;12;62.97;0.00;9.01;0.00;0.00;28.02
axle;60;1416295093;13;60.77;0.00;17.17;0.00;0.00;22.07
axle;60;1416295093;14;12.24;0.00;5.55;0.00;0.00;82.20
axle;60;1416295093;15;50.53;0.00;8.02;0.00;0.00;41.45
axle;60;1416295153;-1;47.78;0.00;8.14;0.00;0.00;44.08
axle;60;1416295153;0;67.36;0.00;7.87;0.00;0.00;24.77
axle;60;1416295153;1;55.77;0.00;8.36;0.02;0.00;35.85
axle;60;1416295153;2;37.28;0.00;13.21;0.00;0.00;49.51
axle;60;1416295153;3;53.26;0.00;13.58;0.00;0.00;33.17
axle;60;1416295153;4;31.50;0.00;3.56;0.00;0.00;64.95
axle;60;1416295153;5;93.12;0.00;3.75;0.00;0.00;3.13
axle;60;1416295153;6;22.58;0.00;8.48;0.00;0.00;68.94
axle;60;1416295153;7;47.55;0.00;9.18;0.00;0.00;43.26
axle;60;1416295153;8;39.91;0.00;5.04;0.00;0.00;55.05
axle;60;1416295153;9;40.69;0.00;8.80;0.00;0.00;50.51
axle;60;1416295153;10;44.70;0.00;9.04;0.00;0.00;46.26
axle;60;1416295153;11;29.81;0.00;7.44;0.00;0.00;62.75
axle;60;1416295153;12;47.73;0.00;7.22;0.00;0.00;45.05
axle;60;1416295153;13;49.25;0.00;10.14;0.00;0.00;40.61
axle;60;1416295153;14;54.26;0.00;9.29;0.02;0.00;36.43
axle;60;1416295153;15;49.48;0.00;5.31;0.02;0.00;45.20
axle;60;1416295213;-1;46.72;0.00;9.65;0.00;0.00;43.63
axle;60;1416295213;0;38.90;0.00;8.47;0.00;0.00;52.63
axle;60;1416295213;1;44.64;0.00;15.32;0.00;0.00;40.05
axle;60;1416295213;2;27.94;0.00;8.11;0.00;0.00;63.95
axle;60;1416295213;3;70.88;0.00;9.41;0.00;0.00;19.72
axle;60;1416295213;4;93.75;0.00;5.38;0.00;0.00;0.87
axle;60;1416295213;5;37.23;0.00;6.49;0.00;0.00;56.28
axle;60;1416295213;6;26.07;0.00;13.16;0.00;0.00;60.77
axle;60;1416295213;7;27.23;0.00;12.09;0.00;0.00;60.68
axle;60;1416295213;8;36.45;0.00;12.53;0.00;0.00;51.02
axle;60;1416295213;9;51.41;0.00;11.35;0.00;0.00;37.24
axle;60;1416295213;10;54.01;0.00;7.71;0.00;0.00;38.27
axle;60;1416295213;11;45.07;0.00;9.84;0.00;0.00;45.09
axle;60;1416295213;12;25.76;0.00;7.98;0.00;0.00;66.26
axle;60;1416295213;13;36.25;0.00;5.21;0.00;0.00;58.54
axle;60;1416295213;14;67.81;0.00;6.98;0.03;0.00;25.18
axle;60;1416295213;15;63.79;0.00;14.35;0.02;0.00;21.85
axle;60;1416295273;-1;46.84;0.00;9.50;0.00;0.00;43.66
axle;60;1416295273;0;34.48;0.00;12.64;0.00;0.00;52.88
axle;60;1416295273;1;40.63;0.00;11.86;0.00;0.00;47.51
axle;60;1416295273;2;44.01;0.00;8.46;0.00;0.00;47.53
axle;60;1416295273;3;57.66;0.00;8.95;0.00;0.00;33.39
axle;60;1416295273;4;91.14;0.00;4.70;0.00;0.00;4.15
axle;60;1416295273;5;27.63;0.00;13.19;0.00;0.00;59.19
axle;60;1416295273;6;17.99;0.00;4.94;0.00;0.00;77.06
axle;60;1416295273;7;55.33;0.00;6.64;0.00;0.00;38.02
axle;60;1416295273;8;43.34;0.00;8.68;0.00;0.00;47.98
axle;60;1416295273;9;28.53;0.00;5.88;0.00;0.00;65.59
axle;60;1416295273;10;56.48;0.00;21.00;0.00;0.00;22.52
axle;60;1416295273;11;46.30;0.00;8.48;0.00;0.00;45.23
axle;60;1416295273;12;47.00;0.00;5.02;0.00;0.00;47.98
axle;60;1416295273;13;51.08;0.00;10.33;0.00;0.00;38.59
axle;60;1416295273;14;54.67;0.00;15.40;0.03;0.00;29.89
axle;60;1416295273;15;53.01;0.00;5.85;0.00;0.00;41.14
axle;60;1416295333;-1;47.96;0.00;8.07;0.00;0.00;43.97
axle;60;1416295333;0;39.67;0.00;4.79;0.00;0.00;55.54
axle;60;1416295333;1;87.38;0.00;10.58;0.00;0.00;2.04
axle;60;1416295333;2;16.67;0.00;5.46;0.00;0.00;77.87
axle;60;1416295333;3;31.57;0.00;2.50;0.00;0.00;65.92
axle;60;1416295333;4;73.32;0.00;8.49;0.00;0.00;18.20
axle;60;1416295333;5;55.13;0.00;2.60;0.00;0.00;42.27
axle;60;1416295333;6;77.03;0.00;14.56;0.00;0.00;8.41
axle;60;1416295333;7;39.65;0.00;14.68;0.00;0.00;45.67
axle;60;1416295333;8;59.47;0.00;4.19;0.00;0.00;36.35
axle;60;1416295333;9;41.13;0.00;8.06;0.00;0.00;50.81
axle;60;1416295333;10;78.12;0.00;9.03;0.00;0.00;12.85
axle;60;1416295333;11;50.57;0.00;12.16;0.00;0.00;37.27
axle;60;1416295333;12;7.24;0.00;4.45;0.00;0.00;88.31
axle;60;1416295333;13;37.47;0.00;6.09;0.00;0.00;56.44
axle;60;1416295333;14;37.78;0.00;16.20;0.00;0.00;46.02
axle;60;1416295333;15;35.10;0.00;5.39;0.05;0.00;59.46
axle;60;1416295393;-1;42.23;0.00;8.05;0.00;0.00;49.72
axle;60;1416295393;0;21.32;0.00;2.35;0.00;0.00;76.33
axle;60;1416295393;1;32.82;0.00;4.67;0.00;0.00;62.51
axle;60;1416295393;2;67.50;0.00;10.81;0.00;0.00;21.70
axle;60;1416295393;3;57.18;0.00;14.59;0.00;0.00;28.23
axle;60;1416295393;4;25.29;0.00;3.85;0.00;0.00;70.86
axle;60;1416295393;5;61.27;0.00;3.42;0.00;0.00;35.31
axle;60;1416295393;6;86.17;0.00;3.59;0.00;0.00;10.25
axle;60;1416295393;7;9.88;0.00;0.63;0.00;0.00;89.49
axle;60;1416295393;8;60.11;0.00;10.63;0.00;0.00;29.26
axle;60;1416295393;9;66.39;0.00;10.21;0.00;0.00;23.40
axle;60;1416295393;10;41.93;0.00;11.44;0.00;0.00;46.64
axle;60;1416295393;11;59.17;0.00;17.13;0.00;0.00;23.70
axle;60;1416295393;12;37.74;0.00;9.99;0.00;0.00;52.27
axle;60;1416295393;13;12.36;0.00;15.10;0.00;0.00;72.54
axle;60;1416295393;14;9.14;0.00;1.89;0.00;0.00;88.97
axle;60;1416295393;15;27.48;0.00;8.42;0.03;0.00;64.07
axle;60;1416295453;-1;42.92;0.00;7.20;0.00;0.00;49.88
axle;60;1416295453;0;29.03;0.00;4.82;0.00;0.00;66.14
axle;60;1416295453;1;44.94;0.00;11.34;0.00;0.00;43.72
axle;60;1416295453;2;63.92;0.00;10.75;0.00;0.00;25.33
axle;60;1416295453;3;70.25;0.00;10.51;0.00;0.00;19.24
axle;60;1416295453;4;41.37;0.00;3.31;0.00;0.00;55.32
axle;60;1416295453;5;60.80;0.00;6.48;0.00;0.00;32.72
axle;60;1416295453;6;16.51;0.00;6.60;0.00;0.00;76.88
axle;60;1416295453;7;30.80;0.00;2.79;0.00;0.00;66.42
axle;60;1416295453;8;67.86;0.00;7.41;0.00;0.00;24.72
axle;60;1416295453;9;80.97;0.00;3.52;0.00;0.00;15.51
axle;60;1416295453;10;73.75;0.00;14.64;0.00;0.00;11.60
axle;60;1416295453;11;13.39;0.00;13.26;0.00;0.00;73.36
axle;60;1416295453;12;40.40;0.00;8.19;0.00;0.00;51.40
axle;60;1416295453;13;29.54;0.00;6.55;0.00;0.00;63.92
axle;60;1416295453;14;17.32;0.00;1.34;0.00;0.00;81.35
axle;60;1416295453;15;5.76;0.00;3.72;0.03;0.00;90.48
axle;60;1416295513;-1;40.53;0.00;9.61;0.00;0.00;49.86
axle;60;1416295513;0;4.29;0.00;2.92;0.00;0.00;92.78
axle;60;1416295513;1;70.61;0.00;6.90;0.00;0.00;22.49
axle;60;1416295513;2;46.46;0.00;11.07;0.00;0.00;42.47
axle;60;1416295513;3;49.86;0.00;3.97;0.00;0.00;46.17
axle;60;1416295513;4;44.81;0.00;6.89;0.00;0.00;48.30
axle;60;1416295513;5;26.13;0.00;3.89;0.00;0.00;69.98
axle;60;1416295513;6;34.68;0.00;10.89;0.00;0.00;54.43
axle;60;1416295513;7;47.23;0.00;14.50;0.00;0.00;38.28
axle;60;1416295513;8;40.64;0.00;10.54;0.00;0.00;48.82
axle;60;1416295513;9;38.32;0.00;24.72;0.00;0.00;36.96
axle;60;1416295513;10;33.28;0.00;19.20;0.00;0.00;47.52
axle;60;1416295513;11;35.54;0.00;10.88;0.00;0.00;53.58
axle;60;1416295513;12;42.58;0.00;9.42;0.00;0.00;48.00
axle;60;1416295513;13;32.66;0.00;9.59;0.00;0.00;57.74
axle;60;1416295513;14;73.60;0.00;3.30;0.03;0.00;23.07
axle;60;1416295513;15;27.64;0.00;5.14;0.02;0.00;67.21
axle;60;1416295573;-1;39.19;0.00;9.73;0.00;0.00;51.08
axle;60;1416295573;0;16.12;0.00;12.78;0.07;0.00;71.03
axle;60;1416295573;1;56.78;0.00;8.21;0.00;0.00;35.01
axle;60;1416295573;2;20.18;0.00;11.68;0.00;0.00;68.15
axle;60;1416295573;3;34.08;0.00;14.44;0.00;0.00;51.48
axle;60;1416295573;4;66.55;0.00;5.56;0.00;0.00;27.89
axle;60;1416295573;5;23.85;0.00;2.99;0.00;0.00;73.16
axle;60;1416295573;6;58.86;0.00;13.29;0.00;0.00;27.84
axle;60;1416295573;7;44.42;0.00;10.07;0.00;0.00;45.51
axle;60;1416295573;8;46.95;0.00;12.36;0.00;0.00;40.69
axle;60;1416295573;9;55.56;0.00;15.41;0.00;0.00;29.03
axle;60;1416295573;10;45.46;0.00;8.27;0.00;0.00;46.27
axle;60;1416295573;11;29.29;0.00;6.24;0.00;0.00;64.48
axle;60;1416295573;12;23.42;0.00;11.67;0.00;0.00;64.91
axle;60;1416295573;13;4.84;0.00;4.04;0.00;0.00;91.12
axle;60;1416295573;14;56.02;0.00;12.08;0.00;0.00;31.90
axle;60;1416295573;15;44.79;0.00;6.58;0.00;0.00;48.63
